league,source,home_team,away_team,over_1_5,over_2_5,over_3_5,home_over_1_5,away_over_1_5,xg,home_h2h,draw_h2h,away_h2h,score,g_h,g_a,total_goals,r_1_5,r_2_5,r_home_1_5,r_away_1_5,win
Peru,fbxg_n,Alianza Atlético,Universitario,0.37441746982226,0.1078641756588731,0.0229273819867952,0.0707711855292124,0.0399180369269821,1.6923076923076923,0.0,0.0,0.0,0–3,0,3,3,1.0,1.0,0.0,1.0,A
Ecuador,fbxg_n,Macará,Técnico Univ.,0.5660280807491934,0.2464628635610212,0.0837399643848342,0.2115496121515765,0.044280847530202,2.3580246913580245,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Ecuador,fbxg_n,SD Aucas,Independiente,0.80469562984808,0.4944105249041657,0.2273771341452148,0.3166407015922072,0.2601410761895784,3.740740740740741,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Ecuador,fbxg_n,CS Emelec,Orense,0.210737401419556,0.0466506161472528,0.0082402117439095,0.0432066449882627,0.0035994931830894,1.07,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Ecuador,fbxg_n,Cumbayá FC,Imbabura Sporting Club,0.7325738128538644,0.4191632286143871,0.190375822799475,0.3699947105650865,0.0780446114879489,3.1604938271604937,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Ecuador,fbxg_n,Delfín,Deportivo Cuenca,0.5654050050071155,0.2350485416204967,0.0729256145076909,0.1718977995046356,0.0762595994529234,2.4000000000000004,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Ecuador,fbxg_n,Imbabura Sporting Club,LDU de Quito,0.8262509519806505,0.5448279005649926,0.2853487618498449,0.1428875109080303,0.4689470691096573,3.85,0.0,0.0,0.0,4–0,4,0,4,1.0,1.0,1.0,0.0,H
Ecuador,fbxg_n,Orense,Univ Católica,0.737642713356329,0.4059573442356169,0.1669507198309252,0.287289420721879,0.1665022618773701,3.2666666666666666,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Ecuador,fbxg_n,Técnico Univ.,Libertad FC,0.6499876436673679,0.3560938616592775,0.1607414083977238,0.3476678613419524,0.012916733390844,2.57,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
Paraguay,fbxg_n,Olimpia,2 de Mayo,0.6828762234549866,0.3513740854865586,0.1387595372259389,0.2848954058737669,0.0929635750613798,2.924444444444444,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Paraguay,fbxg_n,Olimpia,2 de Mayo,0.6828762234549866,0.3513740854865586,0.1387595372259389,0.2848954058737669,0.0929635750613798,2.924444444444444,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Paraguay,fbxg_n,Nacional,Tacuary,0.7031962853532612,0.3636603661013653,0.1390339229140048,0.2427767928014148,0.1596406081466652,3.071428571428571,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Paraguay,fbxg_n,Nacional,Tacuary,0.7031962853532612,0.3636603661013653,0.1390339229140048,0.2427767928014148,0.1596406081466652,3.071428571428571,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Paraguay,fbxg_n,Sportivo Ameliano,Sport Luqueño,0.568083876413002,0.2514062730593662,0.0876629003485157,0.0383220527068683,0.2215754462835228,2.3523809523809525,0.0,0.0,0.0,1–3,1,3,4,1.0,1.0,0.0,1.0,A
Paraguay,fbxg_n,Sportivo Ameliano,Sport Luqueño,0.568083876413002,0.2514062730593662,0.0876629003485157,0.0383220527068683,0.2215754462835228,2.3523809523809525,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
Paraguay,fbxg_n,Sportivo Trinidense,Sol de América,0.7780258925122862,0.4759469790663444,0.2309043421705203,0.4150242099735577,0.104145795657685,3.4642857142857144,0.0,0.0,0.0,4–0,4,0,4,1.0,1.0,1.0,0.0,H
Paraguay,fbxg_n,Sportivo Trinidense,Sol de América,0.7780258925122862,0.4759469790663444,0.2309043421705203,0.4150242099735577,0.104145795657685,3.4642857142857144,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Paraguay,fbxg_n,Club General Caballero JLM,Sportivo Ameliano,0.5028386621265923,0.1967372164363294,0.0599572201085704,0.1680146829227824,0.0345228851086578,2.109375,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Paraguay,fbxg_n,Club General Caballero JLM,Sportivo Ameliano,0.5028386621265923,0.1967372164363294,0.0599572201085704,0.1680146829227824,0.0345228851086578,2.109375,0.0,0.0,0.0,0–4,0,4,4,1.0,1.0,0.0,1.0,A
Paraguay,fbxg_n,Sport Luqueño,2 de Mayo,0.6443328335758387,0.3001006494423921,0.1019081338150654,0.1548152508966485,0.1718977995046355,2.773333333333333,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Paraguay,fbxg_n,Sport Luqueño,2 de Mayo,0.6443328335758387,0.3001006494423921,0.1019081338150654,0.1548152508966485,0.1718977995046355,2.773333333333333,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
Chile,fbxg_n,Palestino,Ñublense,0.8834264355789784,0.6544686852071029,0.4001417439065555,0.596865849943506,0.1428875109080304,4.390909090909091,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Chile,fbxg_n,Cobreloa,Colo-Colo,0.7179767110865508,0.4063345715961985,0.1843009372692172,0.0613683549575005,0.3675203350118017,3.0545454545454547,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Chile,fbxg_n,Deportes Copiapó,Cobresal,0.8287000194140284,0.5599323672323209,0.3085903621597111,0.5112620219596312,0.0995837185966947,3.82,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Chile,fbxg_n,La Calera,Audax Italiano,0.8047886213850848,0.5046534425594735,0.2452743190499038,0.1637131224054013,0.4076834508448996,3.702479338842975,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Chile,fbxg_n,Huachipato,O'Higgins,0.8036775990566655,0.4965307015314952,0.2326740983991617,0.2089821700627592,0.3635171301910478,3.7190082644628095,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Chile,fbxg_n,O'Higgins,Coquimbo Unido,0.6999243124337596,0.3610364872906075,0.1382525626974566,0.148056689707108,0.2499929220763276,3.0495867768595044,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Chile,fbxg_n,Colo-Colo,Univ Católica,0.6351826313991491,0.304093457071524,0.1120494771386371,0.2499929220763276,0.0721333659209841,2.681818181818182,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Chile,fbxg_n,Ñublense,Cobresal,0.8121211811888644,0.5499252525531181,0.3108369196492053,0.526201001958795,0.0500723950291254,3.6,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Hungary,fbxg_n,Kecskemét,Újpest,0.4670675130676868,0.1950498895293189,0.0660111438508004,0.1911531694619418,0.0048176242030705,1.8333333333333333,0.0,0.0,0.0,1–3,1,3,4,1.0,1.0,0.0,1.0,A
Hungary,fbxg_n,Paks,Puskás,0.8351592500013925,0.5421090277816456,0.2653393734629956,0.3233235838169366,0.3233235838169366,4.0,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Hungary,fbxg_n,Ferencváros,Nyíregyháza,0.7452273455163944,0.4981750745019886,0.2785730558225172,0.4981750745019886,0.0,2.6666666666666665,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Hungary,fbxg_n,MTK Budapest,Ferencváros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1–3,1,3,4,1.0,1.0,0.0,1.0,A
Hungary,fbxg_n,Puskás,Vidi,0.9586203362849022,0.8538215519278903,0.6891070395327924,0.8443187977585793,0.0610398303230904,5.555555555555555,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
Hungary,fbxg_n,Nyíregyháza,Debrecen,0.9606153820818568,0.822968131580063,0.5866324667992824,0.6472238435660596,0.4981750745019886,6.0,0.0,0.0,0.0,3–2,3,2,5,1.0,1.0,1.0,1.0,H
Serbia,fbxg_n,Radnički Kragujevac,Red Star,0.9939989463230772,0.9676920498732408,0.903806794483726,0.1506314438493248,0.9619623897155102,8.0,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Serbia,fbxg_n,TSC Bačka Top,Mladost Lučani,0.1308035829858435,0.0191359877444415,0.0021455228028067,0.0048176242030705,0.0143876779669707,0.8333333333333333,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Serbia,fbxg_n,Partizan,Vojvodina,0.9084218055563292,0.7618966944464556,0.566529879633291,0.7618966944464556,0.0,4.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Serbia,fbxg_n,FK Jedinstvo Ub,Radnički Niš,0.6847180097588907,0.3646277974443878,0.1539479576006555,0.3233235838169366,0.0610398303230904,2.888888888888889,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Serbia,fbxg_n,Mladost Lučani,Radnički Kragujevac,0.9848200224384904,0.9111033660528928,0.7403946193934676,0.6791528011378658,0.7229315566338927,7.25,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Serbia,fbxg_n,Novi Pazar,Čukarički,0.8232948057908064,0.5381022389463764,0.2776468410443712,0.4561868841166703,0.1506314438493248,3.833333333333333,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Serbia,fbxg_n,Tekstilac Odžaci,TSC Bačka Top,0.8898537553787025,0.6830836845605972,0.4468757186026332,0.0803013970713941,0.6554128554395506,4.375,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Serbia,fbxg_n,Vojvodina,FK Železničar Pančevo,0.8988998074430874,0.679878111882056,0.4213986594693908,0.1911531694619418,0.6042243400954003,4.625,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Poland,fbxg_n,Górnik Zabrze,Lechia Gdańsk,0.3849400110633041,0.1506314438493248,0.0464943028653339,0.1506314438493248,0.0,1.3333333333333333,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
Poland,fbxg_n,Legia Warsaw,Motor Lublin,0.2642411176571153,0.0803013970713941,0.0189881568761538,0.0,0.0803013970713941,1.0,0.0,0.0,0.0,5–2,5,2,7,1.0,1.0,1.0,1.0,H
Poland,fbxg_n,Pogoń Szczecin,Śląsk Wrocław,0.593994150290162,0.3233235838169366,0.1428765395014529,0.3233235838169366,0.0,2.0,0.0,0.0,0.0,5–3,5,3,8,1.0,1.0,1.0,1.0,H
Poland,fbxg_n,Jagiellonia,Widzew Łódź,0.8803889694192268,0.630373724353422,0.3544415792921236,0.4981750745019886,0.2634357982920823,4.444444444444445,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Poland,fbxg_n,Motor Lublin,Górnik Zabrze,0.522671483363801,0.2155901376611798,0.070181728426634,0.0302121084939928,0.1911531694619418,2.1666666666666665,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Poland,fbxg_n,Katowice,Widzew Łódź,0.6217012100091915,0.2785730558225173,0.0908268855317345,0.1506314438493248,0.1506314438493248,2.6666666666666665,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Poland,fbxg_n,Lechia Gdańsk,Radomiak Radom,0.8897239333877486,0.650303140719155,0.3764093482913293,0.2634357982920823,0.5252323443496426,4.555555555555555,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Poland,fbxg_n,Cracovia,Pogoń Szczecin,0.855529118441821,0.596747281813215,0.335523392695475,0.5252323443496426,0.1506314438493248,4.111111111111112,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Poland,fbxg_n,Lech Poznań,Jagiellonia,0.9828774980799776,0.9322779527718792,0.8341024253711202,0.9301681864444052,0.0302121084939928,6.500000000000001,0.0,0.0,0.0,5–0,5,0,5,1.0,1.0,1.0,0.0,H
Sweden,fbxg_n,Brommapojkarna,Elfsborg,0.9373863488509429,0.7542557404726449,0.4873895718960382,0.4981750745019886,0.5102988172947401,5.382716049382717,0.0,0.0,0.0,3–3,3,3,6,1.0,1.0,1.0,1.0,E
Sweden,fbxg_n,Malmö,Djurgården,0.7563116160286665,0.4490733221759325,0.2120889500782947,0.3964176642379944,0.0872385668335734,3.3086419753086416,0.0,0.0,0.0,4–0,4,0,4,1.0,1.0,1.0,0.0,H
Sweden,fbxg_n,Göteborg,Hammarby,0.7719270920974932,0.474996997970753,0.2355909080777992,0.0784712274307756,0.4302912533424894,3.390000000000001,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Sweden,fbxg_n,Norrköping,Häcken,0.943239285576888,0.7728026270294,0.5165943779646673,0.412780861265547,0.6130961033384486,5.5,0.0,0.0,0.0,3–3,3,3,6,1.0,1.0,1.0,1.0,E
Sweden,fbxg_n,Västerås,GAIS,0.5915072669414053,0.2527227024386081,0.078884097953105,0.1577845435919784,0.1127243131484821,2.527272727272728,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
Sweden,fbxg_n,Djurgården,Mjällby,0.6764634660683255,0.3421368786835894,0.1316518596870368,0.2693789140605874,0.0995837185966947,2.9,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Sweden,fbxg_n,Sirius,Brommapojkarna,0.953471109377558,0.8002695072018583,0.5515195929229453,0.6008015076234071,0.4996712246855845,5.781818181818182,0.0,0.0,0.0,3–2,3,2,5,1.0,1.0,1.0,1.0,H
Sweden,fbxg_n,AIK Stockholm,Malmö,0.9410516542932044,0.7644131815630767,0.5011743138986821,0.5455760447085614,0.4815704240639495,5.463636363636365,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Sweden,fbxg_n,Häcken,Göteborg,0.9588786473772178,0.8252160678094282,0.6045413686010024,0.7375029454926858,0.3341489773337567,5.88,0.0,0.0,0.0,3–3,3,3,6,1.0,1.0,1.0,1.0,E
Norway,fbxg_n,Kristiansund,Haugesund,0.9447747388255358,0.7843291999588246,0.5446011569868181,0.6905580959538131,0.3030329854453562,5.4875,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Norway,fbxg_n,Rosenborg,Molde,0.6661233139264215,0.3228775232774388,0.1148514829813676,0.1480352939610724,0.2052223854779936,2.8777777777777778,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Norway,fbxg_n,Tromsø,Viking,0.8980847311831842,0.6634452118232768,0.3845568679239035,0.3293382391424135,0.4981750745019888,4.688888888888889,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Norway,fbxg_n,Strømsgodset,Bodø/Glimt,0.801947762421834,0.5091221406444844,0.2565980925188972,0.1205129012163698,0.4418589425195416,3.644444444444445,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Norway,fbxg_n,HamKam,Sandefjord,0.654541182926272,0.312545578535069,0.1101554407234551,0.2115496121515765,0.1280942567091597,2.814814814814815,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Norway,fbxg_n,Brann,Sarpsborg 08,0.8777128021836115,0.6370503686354066,0.3750911889579938,0.5617091330665711,0.1718977995046356,4.355555555555556,0.0,0.0,0.0,1–3,1,3,4,1.0,1.0,0.0,1.0,A
Norway,fbxg_n,Bodø/Glimt,HamKam,0.9091755500927068,0.7209935798146747,0.4901484423003326,0.6907626060480861,0.0977597611344811,4.654545454545454,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
Norway,fbxg_n,Viking,KFUM Oslo,0.8142730320256817,0.508903765033694,0.2385720628404002,0.3233235838169366,0.2742524739720673,3.8181818181818175,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Czechia,fbxg_n,Karviná,Dukla Prague,0.2642411176571153,0.0803013970713941,0.0189881568761538,0.0803013970713941,0.0,1.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Czechia,fbxg_n,Sigma Olomouc,Baník Ostrava,0.7386178910687142,0.4640110921022146,0.2437508543098373,0.4561868841166703,0.0143876779669707,3.0,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Czechia,fbxg_n,Slavia Prague,FK Pardubice,0.9716811128691032,0.9018032291345044,0.7789419807306415,0.9007588056823536,0.0105240919290824,5.777777777777778,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Czechia,fbxg_n,Teplice,Mladá Boleslav,0.9533368944847166,0.7998909047768011,0.551016255582768,0.6012372342314194,0.4981750745019886,5.777777777777778,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Czechia,fbxg_n,Slovan Liberec,Viktoria Plzeň,0.4303625295573328,0.1595702766159265,0.0475835824630341,0.0105240919290824,0.1506314438493248,1.7777777777777777,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Croatia,fbxg_n,Lokomotiva,Varaždin,0.1722712573642547,0.0285683506566601,0.0035001769310019,0.0143876779669707,0.0143876779669707,1.0,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Croatia,fbxg_n,Rijeka,Dinamo Zagreb,0.9084218055563292,0.7618966944464556,0.566529879633291,0.7618966944464556,0.0,4.0,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Croatia,fbxg_n,Dinamo Zagreb,Hajduk Split,0.8523111414735127,0.6489233865155619,0.4272401034463843,0.6472238435660596,0.0048176242030705,3.666666666666667,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Croatia,fbxg_n,Šibenik,Varaždin,0.593994150290162,0.3233235838169366,0.1428765395014529,0.3233235838169366,0.0,2.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Croatia,fbxg_n,Istra 1961,Lokomotiva,0.9550455141768952,0.8403604906849974,0.6642036134728693,0.8264219290899639,0.0803013970713941,5.5,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Croatia,fbxg_n,Gorica,Rijeka,0.2642411176571153,0.0803013970713941,0.0189881568761538,0.0,0.0803013970713941,1.0,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Japan,fbxg_n,Kawa Frontale,Sagan Tosu,0.920220354732112,0.7411533444464365,0.5110056750712026,0.7038819733736486,0.1258666062901258,4.862244897959184,0.0,0.0,0.0,3–2,3,2,5,1.0,1.0,1.0,1.0,H
Japan,fbxg_n,Marinos,Kyoto Sanga,0.8246454551366836,0.538482521437929,0.2763003978280797,0.4500649907266105,0.160778145090529,3.852380952380952,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Japan,fbxg_n,Vissel Kobe,Cerezo Osaka,0.6825688654238395,0.354816672878221,0.1432792648039974,0.2984839543440482,0.0803013970713941,2.908163265306122,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Japan,fbxg_n,Consa Sapporo,Tokyo Verdy,0.7869264983865103,0.4688862794686549,0.208605910782479,0.3076892533341984,0.2328391216094627,3.604444444444444,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Japan,fbxg_n,Kashima Antlers,Sanfrecce,0.6040406164050244,0.263946283845215,0.0844413032233113,0.1684784701852957,0.1148109943481479,2.5816326530612246,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Japan,fbxg_n,Avispa Fukuoka,Machida Zelvia,0.4948497826884377,0.2098332906028454,0.072103540308041,0.0098341147704721,0.2019855246638919,1.9761904761904765,0.0,0.0,0.0,0–3,0,3,3,1.0,1.0,0.0,1.0,A
Japan,fbxg_n,Albirex Niigata,Shonan Bellmare,0.8815162441259123,0.6264771998921277,0.3426785397440824,0.4001693392669074,0.3772862500036835,4.485714285714286,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
Japan,fbxg_n,Kashiwa Reysol,Júbilo Iwata,0.8643687298481314,0.5990628885293667,0.3229225956104606,0.4640150255033062,0.251962031497011,4.26530612244898,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Japan,fbxg_n,FC Tokyo,Grampus,0.6880227364376481,0.3450145999753844,0.1266360958112985,0.1804745243594241,0.2007748148248214,2.9952380952380957,0.0,0.0,0.0,4–1,4,1,5,1.0,1.0,1.0,0.0,H
Japan,fbxg_n,Gamba Osaka,Urawa Reds,0.7459703525151985,0.4290487889935338,0.1926384133322093,0.361927392569024,0.1051939789340833,3.270408163265306,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Denmark W,fbxg_n,Hjørring,KoldingQ,0.9969808363488774,0.986246032255997,0.957619888008316,0.986246032255997,0.0,8.0,0.0,0.0,0.0,4–1,4,1,5,1.0,1.0,1.0,0.0,H
Denmark W,fbxg_n,Brøndby,KoldingQ,0.593994150290162,0.3233235838169366,0.1428765395014529,0.3233235838169366,0.0,2.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Denmark W,fbxg_n,HB Køge,Aarhus GF,0.4924926878627023,0.2027905971843283,0.0672790961310012,0.0143876779669707,0.1911531694619418,2.0,0.0,0.0,0.0,4–1,4,1,5,1.0,1.0,1.0,0.0,H
Denmark W,fbxg_n,Hjørring,Odense Q,0.3849400110633041,0.1506314438493248,0.0464943028653339,0.1506314438493248,0.0,1.3333333333333333,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Denmark W,fbxg_n,KoldingQ,HB Køge,0.747967649093807,0.439591527432143,0.205936535446193,0.0803013970713941,0.390660733001722,3.25,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Bundesliga_2,fbxg,Greuther Fürth,Elversberg,0.8534748888901265,0.6107926736143985,0.365057851857215,0.5768099188731564,0.0803013970713941,4.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Bundesliga_2,fbxg,Hertha BSC,Düsseldorf,0.6643787286647853,0.3507326596193763,0.1491268264909312,0.0405054397448139,0.3233235838169366,2.75,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Bundesliga_2,fbxg,Hamburger SV,Jahn R'burg,0.9595723180054871,0.8753479805169189,0.7349740847026385,0.8753479805169189,0.0,5.0,0.0,0.0,0.0,5–0,5,0,5,1.0,1.0,1.0,0.0,H
Primeira Liga,fbxg,Casa Pia,Moreirense,0.657452520173941,0.390660733001722,0.1905668926225575,0.0,0.390660733001722,2.25,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
Primeira Liga,fbxg,AVS Futebol,Rio Ave,0.7203156072206544,0.4573623343665015,0.2425249045310475,0.4561868841166703,0.0021614966897625,2.75,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Primeira Liga,fbxg,Famalicão,Gil Vicente FC,0.657452520173941,0.390660733001722,0.1905668926225575,0.390660733001722,0.0,2.25,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Primeira Liga,fbxg,Estoril,Nacional,0.3306095195547105,0.0935337243970038,0.0207065193485579,0.0143876779669707,0.0803013970713941,1.5,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Hungary,fbxg_n,Újpest,Diósgyőr,0.9326205300091454,0.7810167225297223,0.5747606782799395,0.7618966944464556,0.0803013970713941,5.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Hungary,fbxg_n,Zalaegerszeg,Kecskemét,0.4421745996289252,0.1911531694619418,0.06564245437845,0.1911531694619418,0.0,1.5,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Hungary,fbxg_n,Győr,Paks,0.927988191447274,0.75937501581098,0.534745938634539,0.1315323345175487,0.7229315566338927,5.0,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Serbia,fbxg_n,Spartak Subotic,FK IMT Novi Beograd,0.5148035664164514,0.2119056967009526,0.0692650404476722,0.1911531694619418,0.0256569308990255,2.125,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Serbia,fbxg_n,Red Star,Napredak Kruš,0.9844123783228174,0.9278015360053086,0.8136061991910245,0.9149974843407276,0.1506314438493248,6.888888888888889,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Serbia,fbxg_n,OFK Beograd,Partizan,0.9799899520854092,0.9301681864444052,0.833292531031342,0.0,0.9301681864444052,5.833333333333334,0.0,0.0,0.0,3–2,3,2,5,1.0,1.0,1.0,1.0,H
Poland,fbxg_n,Piast Gliwice,Puszcza Niepołomice,0.4963317257665016,0.2340044996032214,0.0882671517347324,0.2340044996032214,0.0,1.6666666666666667,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Poland,fbxg_n,Korona Kielce,Zagłębie Lubin,0.2808028700793133,0.070921533466517,0.0140445849343711,0.0610398303230904,0.0105240919290824,1.3333333333333333,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Poland,fbxg_n,Legia Warsaw,RKS Raków,0.5559867468684665,0.2391184582490509,0.0804847276997079,0.0405054397448139,0.2069975450943819,2.3125,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Sweden,fbxg_n,Kalmar,Värnamo,0.8040945083904502,0.5171392345138399,0.2672304113590027,0.1036441482115858,0.4613068408905307,3.64,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
Sweden,fbxg_n,Halmstad,Elfsborg,0.8560260687801884,0.5946664055271895,0.3305413529974572,0.5136956275540906,0.1665022618773701,4.130000000000001,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Sweden,fbxg_n,Hammarby,Norrköping,0.9583768494759162,0.8501237562528382,0.6802805715495785,0.8373612976518287,0.0784712274307756,5.59,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Sweden,fbxg_n,GAIS,Malmö,0.8612929216980485,0.5877988448303847,0.3056543447552173,0.3523766707290294,0.3635171301910478,4.256198347107437,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Norway,fbxg_n,Molde,Fredrikstad,0.8744028127916099,0.6127944917355495,0.3296333117338803,0.4039611740679318,0.3503686481179311,4.4,0.0,0.0,0.0,6–1,6,1,7,1.0,1.0,1.0,0.0,H
Norway,fbxg_n,Odd,Tromsø,0.5342965460993436,0.205949299248402,0.0576067121181624,0.1089047745882609,0.1089047745882609,2.290909090909091,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Norway,fbxg_n,Sarpsborg 08,Kristiansund,0.7796820138519835,0.4593204164841995,0.2022237703557703,0.3097929102159262,0.2166415101807369,3.5500000000000003,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
